PropertyId,PropertyUrl,PropertyName,PropertyDirection,imageUri,Price,Bedrooms,Bathrooms,WebPage
11287453,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11287453.html,Private Pool | Fully Renovated | Great Location,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/0eb43a5bec1ff6760539d00ae6b27a56/668/452/MODE/03edc4/11287453-3d96eo.jpg?ctr=ae,500000,5,6,PropertyFinder
11444410,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11444410.html,Independent 6BR V|Swimming Pool |Driver and Maid R,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/baa5307acb320d616ca0722e12ddaa2f/668/452/MODE/8d7c88/11444410-62fbeo.jpg?ctr=ae,800000,6,7+,PropertyFinder
11360836,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-11360836.html,FAMILY HOME - LARGE PLOT - SINGLE ROW,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/1de2922f29716c1b593aeb22ae3b0562/668/452/MODE/5c8270/11360836-e497fo.jpg?ctr=ae,599000,7,7+,PropertyFinder
11230626,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11230626.html,Quality | Massive size 5 BR Villa |READY,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/094918799e0406ac0d460825af1e6592/668/452/MODE/eedf09/11230626-a1ec9o.jpg?ctr=ae,349999,5,7,PropertyFinder
11419294,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11419294.html,GLORIOUS FINISHING GREENER HOUSE WITH MATURE TREES,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/95f357416a53f84e74a4924658576db8/668/452/MODE/ebf5eb/11419294-c0d57o.jpg?ctr=ae,439999,5,7,PropertyFinder
11414138,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11414138.html,NEVER SEEN BEFORE MODERN BIG 7-BR HOUSE IN BARSHA,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/f297ffb81b4236fd6d66cc80ebaea019/668/452/MODE/972049/11414138-e3fdfo.jpg?ctr=ae,950000,7,7+,PropertyFinder
11412207,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11412207.html,DISTINGUISHABLE NICE HOUSE ON IDEAL LOCATION,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/acfde964fadfbde075026d1f7fa03534/668/452/MODE/773f47/11412207-f2801o.jpg?ctr=ae,700000,6,7+,PropertyFinder
11419259,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11419259.html,PREMIUM QUALITY BRAND NEW MODERN 5-BR HOUSE,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/03fc09eea95596af89f029fd3238cd83/668/452/MODE/44a068/11419259-2f354o.jpg?ctr=ae,850000,5,7,PropertyFinder
11404013,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11404013.html,AWASOME MODERN BRAND NEW HOUSE IN AL BARSHA,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/17fc82fff250d1940404a545ef9d8c95/668/452/MODE/27d367/11404013-b7197o.jpg?ctr=ae,1000000,5,7,PropertyFinder
11413959,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-11413959.html,GLAMOROUS FINISHING READY TO MOVE MODERN 6-BR,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/18b6c9f99c1e85fafa09f9afb73bdcbf/668/452/MODE/3bacfc/11413959-4fbb0o.jpg?ctr=ae,900000,6,7+,PropertyFinder
11412164,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11412164.html,FULLY FURNISHED LUXURY HOUSE IN HEART OF BARSHA,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/d9be3e745699e45bca34167c8842f3c3/668/452/MODE/762500/11412164-f392fo.jpg?ctr=ae,600000,5,7,PropertyFinder
11481346,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11481346.html,Specious | 7 Bedrooms | Large Private Garden,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/19d76b42d54d80abc2ebf71834357da4/668/452/MODE/f7a1f4/11481346-dc5bfo.jpg?ctr=ae,630000,7,7+,PropertyFinder
10907075,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-10907075.html,10 Bedrooms | READY | Swimming Pool | 2 Majlis,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/243c1caf51141f680519d4d18e8b4b13/668/452/MODE/0ea87d/10907075-1afa7o.jpg?ctr=ae,944999,7+,7+,PropertyFinder
10884892,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-10884892.html,BEAUTIFUL 5 BEDROOMS VILLA IN AL BARSHA SOUTH 2,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/ccb8f475082409a57ba1322ece4c9206/668/452/MODE/831b72/10884892-eed6ao.jpg?ctr=ae,399999,7,5,PropertyFinder
11321685,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-al-barsha-1-villas-11321685.html,Luxury 5 Star Villa | Must See | Private Pool,"Al Barsha 1 Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/f600a60bb7a74bd39fe6c761d624a454/668/452/MODE/4ddd5a/11321685-a723co.jpg?ctr=ae,1035000,4,6,PropertyFinder
10782847,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-10782847.html,Luxurious and Exquisite | Spacious | Vacant,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/2d625b24cb31f927b705d802e29b37bd/668/452/MODE/ffe070/10782847-c0bcbo.jpg?ctr=ae,1200000,7,7+,PropertyFinder
11483018,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-barsha-south-villas-11483018.html,7|BR | Modern Villa | Pool | Elevetor,"Barsha South Villas, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/7569c8aaa1bd1fd4d0265402168e62c1/668/452/MODE/6cda42/11483018-1c1aao.jpg?ctr=ae,950000,7,7+,PropertyFinder
11483015,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11483015.html,5 BR Fully Upgraded -Private Garden And Pool,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/e9b313cbfe0a7a597cca8f9dd74b3677/668/452/MODE/b38a97/11483015-218ddo.jpg?ctr=ae,500000,5,6,PropertyFinder
11438270,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-al-barsha-1-villas-11438270.html,4BR+Maid Room | Kids Friendly | Gated Community,"Al Barsha 1 Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/a9ab3de7adda9dba3910cd8de8449d2a/668/452/MODE/f8b14d/11438270-df04ao.jpg?ctr=ae,280000,4,6,PropertyFinder
11478404,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-11478404.html,6 Bedroom  | Large Independent Villa | Al Barsha 2,"Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/b58f60de2c3198878e058dd6085db9c7/668/452/MODE/55a79a/11478404-4b865o.jpg?ctr=ae,800000,6,7+,PropertyFinder
11481051,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11481051.html,Brand New | 5 Bed + Upgradable Terrace To 6th Bedroom,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/8533f90f92e3f9c589c68a415fe21f7f/668/452/MODE/0261f0/11481051-19145o.jpg?ctr=ae,750000,5,7,PropertyFinder
11471197,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-11471197.html,6 Bedroom  | Large Independent Villa | Al Barsha,"Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/4c2631a0a55dbb46125c421c58f3db32/668/452/MODE/328388/11471197-aaa05o.jpg?ctr=ae,798000,6,7+,PropertyFinder
11433270,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-al-barsha-1-villas-11433270.html,Spacious | 5BR + Maid | Gym &amp; Pool | Al Barsha 1,"Al Barsha 1 Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/0e8913372e9cefa87d11e82aad26abb7/668/452/MODE/67695a/11433270-419e8o.jpg?ctr=ae,264999,5,6,PropertyFinder
10996385,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-al-barsha-1-villas-10996385.html,4BR+Maid II Private Entrance II Bright Area II,"Al Barsha 1 Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/095f4ea433f4f9fd9cdab63d6a2b725c/668/452/MODE/91ccc0/10996385-85125o.jpg?ctr=ae,264999,4,4,PropertyFinder
11372625,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11372625.html,BIG PLOT ONE FLOOR MAINTAINED 4-BR HOUSE,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/d8dd8c93ea74b011e9c30705d1838574/668/452/MODE/ecc0bc/11372625-a91e8o.jpg?ctr=ae,250000,4,6,PropertyFinder
11372620,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11372620.html,WELL PRESENTABLE BIG 5-BR HOUSE IN AL BARSHA,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/c8c1d6582c0dea44d1f5659ce4bd665e/668/452/MODE/971648/11372620-8528fo.jpg?ctr=ae,300000,5,7,PropertyFinder
11372611,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11372611.html,NEVER SEEN BEFORE LUXURIOUS HOUSE IN AL BARSHA,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/4694e7c79ce15d816e1dd4d81fd3baf4/668/452/MODE/6a0ddf/11372611-48551o.jpg?ctr=ae,1000000,5,7,PropertyFinder
11376477,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11376477.html,EXCEPTIONAL STYLED GREENER HOUSE IN AL BARSHA,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/57ab9b45bd682bb570eb375d1839470b/668/452/MODE/fdddcc/11376477-5e953o.jpg?ctr=ae,575000,5,7+,PropertyFinder
11381094,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11381094.html,EXCEPTIONAL STYLED GREENER HOUSE IN AL BARSHA,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/82a3b6142939b920fc8fe43fb1ce6a57/668/452/MODE/e5937b/11381094-9603do.jpg?ctr=ae,575000,5,7+,PropertyFinder
11376475,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-11376475.html,COMFORT WITH STYLE | HIGH TECH 6-BR HOUSE,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/2980495c99c7f19fd9b415c4b62e6602/668/452/MODE/a19c92/11376475-61268o.jpg?ctr=ae,1000000,6,7+,PropertyFinder
11381571,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11381571.html,HUGE OPEN HALL | GARDEN | STAND ALONE VILLA,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/e00a695f96627e8cc95494986834e6d3/668/452/MODE/2ba250/11381571-b3d05o.jpg?ctr=ae,300000,5,7,PropertyFinder
11385605,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11385605.html,|BRAND NEW | MODERN| DRIVER AND MAID|,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/4dab2ad237980d3728e728461980c418/668/452/MODE/1ad5b1/11385605-74158o.jpg?ctr=ae,450000,5,7+,PropertyFinder
11384204,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11384204.html,CORNER VILLA | MAID ROOM | GARDEN,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/7b3c0c86515f6fa6f32c0d39d21bb9db/668/452/MODE/e38b4e/11384204-c2e3eo.jpg?ctr=ae,250000,4,5,PropertyFinder
11465292,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-11465292.html,MODERN CONTEMPORARY VILLA with BIG EXTENTION-POOL,"Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/dedde3720b21b8255e00b92fb35175da/668/452/MODE/a1e08e/11465292-ff944o.jpg?ctr=ae,500000,5,6,PropertyFinder
11434869,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-barsha-south-villas-11434869.html,Brand New -Luxcury Villa -Modern -Pool,"Barsha South Villas, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/9a2d68aad548d1b6ec6158ef8f184c6c/668/452/MODE/6bd129/11434869-5cb8bo.jpg?ctr=ae,750000,5,6,PropertyFinder
11481420,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11481420.html,Fully Renovated | Private Pool And Garden,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/5fbd6ec5e51615e764c430e5f0e4da28/668/452/MODE/fba83e/11481420-c6ae3o.jpg?ctr=ae,475000,6,6,PropertyFinder
11483019,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-11483019.html,MODERN BRAND NEW 4-BR  READY TO MOVE IN,"Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/9df3e24c036049c5d568b23888dce0eb/668/452/MODE/a57969/11483019-9a49do.jpg?ctr=ae,500000,4,5,PropertyFinder
11187846,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-al-barsha-1-villas-11187846.html,Lovely 4BR+Maid | Compound Villa| Shared Pool,"Al Barsha 1 Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/98874d4fe54be8a15d98638653ca4cb1/668/452/MODE/c6b155/11187846-4cc0do.jpg?ctr=ae,280000,4,5,PropertyFinder
11040381,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-oak-villas-11040381.html,Beautiful 5BR |Compound Villa| Shared Pool and Gym,"Oak Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/8949c6c6c2864f158fed4fd43f398ea3/668/452/MODE/bd076d/11040381-083e5o.jpg?ctr=ae,265000,5,4,PropertyFinder
11040328,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11040328.html,Spacious 7BR Villa| Contemporary| Unfurnished,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/e7dd5ba735381f6f469a7eec13e450f5/668/452/MODE/9fb0bd/11040328-92edao.jpg?ctr=ae,700000,7,7+,PropertyFinder
11435926,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11435926.html,"Luxury Modern style villa,, 5 bedrooms","Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/23bca3eee216aedb6aacaf0c57f2cd75/668/452/MODE/5a4090/11435926-de2f4o.jpg?ctr=ae,850000,5,7,PropertyFinder
11436976,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11436976.html,"Fully Furnished villa,5 BHK, ready to move","Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/f09bab6a1ec6c16c80a22779fc1d35be/668/452/MODE/a0d0c7/11436976-17ebco.jpg?ctr=ae,900000,5,7,PropertyFinder
11458314,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11458314.html,Brand Nerw| 5 bedroom| ready to move in,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/30ba8127d37d85f8c4c2e178981980f7/668/452/MODE/8ccf46/11458314-14bb9o.jpg?ctr=ae,400000,5,6,PropertyFinder
11278532,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-11278532.html,Spacious | Fully Renovated | Prime Location,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/2caede739a36805d033aa26292f7c5d3/668/452/MODE/876297/11278532-8e9f9o.jpg?ctr=ae,620000,7,7+,PropertyFinder
11483020,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-11483020.html,5 BR-Band New -Spacious Villa,"Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/bbdb0e4224c3b039099f3aa3bcf871d7/668/452/MODE/774c63/11483020-e1c55o.jpg?ctr=ae,400000,5,6,PropertyFinder
11339296,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11339296.html,BIG 6-BR HOUSE WITH NICE POOL+ GARDEN,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/a477caa1bd9f7e4d3583b18ab09e14c8/668/452/MODE/8cb5d8/11339296-08c31o.jpg?ctr=ae,430000,6,7+,PropertyFinder
11369083,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11369083.html,ULTRA LUXURY FULLY FURNISHED 5-BR | PRIME LOCATION,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/bec3c91627d1948b88c69ae5220e1931/668/452/MODE/9c066c/11369083-a50c2o.jpg?ctr=ae,619000,5,6,PropertyFinder
11365408,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11365408.html,PRESTIGIOUS 5-BR | SWIMMING POOL | PERFECT GARDEN,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/dfd1c078e725ce8d168a727335b35a6e/668/452/MODE/0dcb68/11365408-776abo.jpg?ctr=ae,450000,5,7+,PropertyFinder
11365509,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11365509.html,SPACIOUS READY TO OCCUPY 5-BR IN AL BARSHA,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/0a9f7d1b51b5bc51eca97c0c9214ed2b/668/452/MODE/0d7a98/11365509-427feo.jpg?ctr=ae,450000,5,7,PropertyFinder
11369165,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-11369165.html,HIGHEND MODERN READY TO OCCUPY 6-BR IN AL BARSHA,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/35aa53ddbf00286ce6ac2566c0bdf38a/668/452/MODE/e1e96a/11369165-3cc3co.jpg?ctr=ae,1300000,6,7+,PropertyFinder
11339408,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11339408.html,BLENDING A BRAND NEW CONTEMPORARY HOUSE IN BARSHA,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/db0ad3b0c0c6b430437257590f76fe18/668/452/MODE/b171d5/11339408-9be73o.jpg?ctr=ae,950000,5,7,PropertyFinder
11347472,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11347472.html,EXTREMELY OFFER THIS GORGEOUS NEW 5-BR HOUSE,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/fb04d2db0f36efccbed0331bfc86d3c2/668/452/MODE/c60b3c/11347472-5689co.jpg?ctr=ae,800000,5,7+,PropertyFinder
11368852,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11368852.html,PREMIUM QUALITY BRAND NEW MODERN 5-BR HOUSE,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/d4dc3a7d663bd9f2721337a1b5639782/668/452/MODE/36b532/11368852-50148o.jpg?ctr=ae,849999,5,7,PropertyFinder
11365145,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11365145.html,| LEFT| POOL| MODERN| DRIVER AND MAID| NEW,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/5e13eb5a6704dd3c643775e311caca6b/668/452/MODE/5880c0/11365145-891c4o.jpg?ctr=ae,800000,5,7+,PropertyFinder
11162980,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-11162980.html,Beautifully Upgraded Villa | 7BR | Elevator |,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/a9a50454d2b9d75f87171a65152405a7/668/452/MODE/6e8071/11162980-f24d6o.jpg?ctr=ae,599000,7,7+,PropertyFinder
11344178,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11344178.html,Stunning Villa | Family Location | Swimming Pool,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/e4d10dab932237c27a419f8048dc6ada/668/452/MODE/177d0e/11344178-09c2do.jpg?ctr=ae,800000,6,7,PropertyFinder
11458719,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-1-11458719.html,BRAND NEW 4 BED VILLA | MAID ROOM | STORAGE,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/3289a00430d089176c759e4c5b63ff00/668/452/MODE/98fee3/11458719-78633o.jpg?ctr=ae,499990,4,6,PropertyFinder
11263858,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-south-al-barsha-south-2-11263858.html,MAGNIFICENT VILLA | POOL and ELEVATOR | BRAND NEW,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",https://www.propertyfinder.ae/property/3dab133c3d6fe2ab588d65bb06207974/668/452/MODE/93265b/11263858-841abo.jpg?ctr=ae,800000,5,7,PropertyFinder
11422344,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-al-barsha-1-villas-11422344.html,Brand new finish modern 4 bed villa/pool and gym,"Al Barsha 1 Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/fb4ff7d6da72a8f0f1213eb8847ca9e7/668/452/MODE/aff4a7/11422344-c88b5o.jpg?ctr=ae,275000,4,5,PropertyFinder
11422357,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11422357.html,Very nice 4 bed independent villa /private garden,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/b293aced26d8839ba121259f5b13d3aa/668/452/MODE/d9b2ae/11422357-1b4e4o.jpg?ctr=ae,250000,4,5,PropertyFinder
11422363,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-1-al-barsha-1-villas-11422363.html,Spacious Bright 5 bed villa with private garden,"Al Barsha 1 Villas, Al Barsha 1, Al Barsha, Dubai",https://www.propertyfinder.ae/property/d14ae07eceb38265a47b7423ce39382b/668/452/MODE/9c994a/11422363-f86f2o.jpg?ctr=ae,260000,5,5,PropertyFinder
11294373,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11294373.html,EXCELLENT READY TO OCCUPY 6-BR | MAIDS DRIVER ROOM,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/41785076abab8801057ade4914b1bd53/668/452/MODE/aaf43e/11294373-2e8ado.jpg?ctr=ae,429000,6,7+,PropertyFinder
11308696,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-3-al-barsha-3-villas-11308696.html,WELL PRESENTABLE BIG 5-BR HOUSE IN AL BARSHA,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",https://www.propertyfinder.ae/property/763bc2867705df27b28d8407380740eb/668/452/MODE/840b40/11308696-cf8d5o.jpg?ctr=ae,300000,5,7,PropertyFinder
11308636,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-barsha-al-barsha-2-al-barsha-2-villas-11308636.html,CHOOSE THIS BIG YARD 5-BR HOUSE IN AL BARSHA,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai",https://www.propertyfinder.ae/property/cfcabd3bc07662efef3cbf5068d93192/668/452/MODE/a30525/11308636-d0616o.jpg?ctr=ae,420000,5,7+,PropertyFinder
